id	sku	code	pricemod	weightmod	description	offering	backorder	notstocked	tabletype
4989	HL2772	BLS			@Black Small			0	SizeColor
4990	HL2772	BLM			@Black Medium			0	SizeColor
4991	HL2772	BLL			@Black Large			0	SizeColor
4992	HL2772	BLXL			@Black XL			0	SizeColor
4993	HL2772	PRS			@Primrose Small			0	SizeColor
4994	HL2772	PRM			@Primrose Medium			0	SizeColor
4995	HL2772	PRL			@Primrose Large			0	SizeColor
4996	HL2772	PRXL			@Primrose XL			0	SizeColor
4997	HL2772	WIS			@Willow Small			0	SizeColor
4998	HL2772	WIM			@Willow Medium			0	SizeColor
4999	HL2772	WIL			@Willow Large			0	SizeColor
5000	HL2772	WIXL			@Willow XL			0	SizeColor
5001	HL1612	XS			@Extra Small			0	Size
5002	HL1612	S			@Small			0	Size
5003	HL1612	M			@Medium			0	Size
5004	HL1612	L			@Large			0	Size
5005	HL1612	XL			@XL			0	Size
